,numero,latitud,longitud,fecha,tmax,tmin,GDDR,GDDTS,GDDSS
1323,22581,22.16502778,-102.2951944,2006-12-14 00:00:00,18.9,5.9,3.4499999999999993,1.8311538461538455,2.2728559635904797
1324,22581,22.16502778,-102.2951944,2006-12-15 00:00:00,20.2,2.2,4.100000000000001,1.8677777777777775,2.4760285903524926
1325,22581,22.16502778,-102.2951944,2006-12-16 00:00:00,21.2,0.1,4.600000000000001,2.005687203791469,2.7106066304294165
1326,22581,22.16502778,-102.2951944,2006-12-17 00:00:00,20.7,0.9,4.350000000000001,1.911363636363636,2.5743567853465117
1327,22581,22.16502778,-102.2951944,2006-12-18 00:00:00,23.9,1.3,5.5,3.11504424778761,3.825322799857675
1328,22581,22.16502778,-102.2951944,2006-12-19 00:00:00,20.7,4.9,4.350000000000001,2.3952531645569617,2.9274536242615046
1329,22581,22.16502778,-102.2951944,2006-12-20 00:00:00,21.5,7.9,4.75,3.3180147058823533,3.6873636901836027
1330,22581,22.16502778,-102.2951944,2006-12-21 00:00:00,19.3,7.9,3.6500000000000004,2.3372807017543864,2.686237399123282
1331,22581,22.16502778,-102.2951944,2006-12-22 00:00:00,20.9,6.6,4.449999999999999,2.7695804195804192,3.219323835834419
1332,22581,22.16502778,-102.2951944,2006-12-23 00:00:00,20.5,4.2,4.25,2.2162576687116564,2.771523854307914
1333,22581,22.16502778,-102.2951944,2006-12-24 00:00:00,16.5,2.5,2.25,0.7232142857142857,1.1218023581299703
1334,22581,22.16502778,-102.2951944,2006-12-25 00:00:00,15.6,-4.7,1.8000000000000007,0.31921182266009845,0.6555101599980937
1335,22581,22.16502778,-102.2951944,2006-12-26 00:00:00,19.9,-4.7,3.9499999999999993,1.2684959349593492,1.9684267147619114
1336,22581,22.16502778,-102.2951944,2006-12-27 00:00:00,21.8,-3.6,4.899999999999999,1.8905511811023625,2.6982984066841547
1337,22581,22.16502778,-102.2951944,2006-12-28 00:00:00,19.7,0.0,3.8499999999999996,1.5048223350253807,2.1352674939984646
1338,22581,22.16502778,-102.2951944,2006-12-29 00:00:00,18.6,4.3,3.3000000000000007,1.5230769230769239,2.0075832497087247
1339,22581,22.16502778,-102.2951944,2006-12-30 00:00:00,20.7,6.3,4.350000000000001,2.6281249999999994,3.0916454928788255
1340,22581,22.16502778,-102.2951944,2006-12-31 00:00:00,20.9,-1.3,4.449999999999999,1.7840090090090086,2.5027788366055
1341,22581,22.16502778,-102.2951944,2007-01-01 00:00:00,20.9,1.0,4.449999999999999,1.9902010050251253,2.6597426858447797
1342,22581,22.16502778,-102.2951944,2007-01-02 00:00:00,20.4,2.7,4.199999999999999,1.9932203389830503,2.595595742698303
1343,22581,22.16502778,-102.2951944,2007-01-03 00:00:00,20.1,8.0,4.050000000000001,2.711157024793389,3.0623222557982404
1344,22581,22.16502778,-102.2951944,2007-01-04 00:00:00,22.6,7.5,5.300000000000001,3.720529801324504,4.127007910649611
1345,22581,22.16502778,-102.2951944,2007-01-05 00:00:00,22.5,-0.4,5.25,2.407205240174673,3.182090312703812
1346,22581,22.16502778,-102.2951944,2007-01-06 00:00:00,23.1,2.7,5.5,3.0196078431372553,3.7063211060806647
1347,22581,22.16502778,-102.2951944,2007-01-07 00:00:00,22.8,0.8,5.399999999999999,2.6509090909090913,3.4018710353982886
1348,22581,22.16502778,-102.2951944,2007-01-08 00:00:00,19.4,8.2,3.6999999999999993,2.444642857142856,2.7753437145722355
1349,22581,22.16502778,-102.2951944,2007-01-09 00:00:00,20.4,5.2,4.199999999999999,2.321052631578947,2.8324742245904844
1350,22581,22.16502778,-102.2951944,2007-01-10 00:00:00,22.3,0.6,5.149999999999999,2.44447004608295,3.182991081105981
1351,22581,22.16502778,-102.2951944,2007-01-11 00:00:00,22.8,2.5,5.399999999999999,2.872906403940887,3.5623515706482345
1352,22581,22.16502778,-102.2951944,2007-01-12 00:00:00,22.6,7.5,5.300000000000001,3.720529801324504,4.127007910649611
1353,22581,22.16502778,-102.2951944,2007-01-13 00:00:00,23.7,6.4,5.5,3.9421965317919074,4.391241982165052
1354,22581,22.16502778,-102.2951944,2007-01-14 00:00:00,25.3,3.2,5.5,3.882352941176471,4.3970568496682105
1355,22581,22.16502778,-102.2951944,2007-01-15 00:00:00,23.1,3.7,5.5,3.1752577319587636,3.8166549833361785
1356,22581,22.16502778,-102.2951944,2007-01-16 00:00:00,23.7,7.9,5.5,4.3164556962025316,4.648643935676723
1357,22581,22.16502778,-102.2951944,2007-01-17 00:00:00,23.5,6.5,5.5,3.882352941176471,4.339333011473084
1358,22581,22.16502778,-102.2951944,2007-01-18 00:00:00,23.7,6.6,5.5,3.9883040935672507,4.422936482591799
1359,22581,22.16502778,-102.2951944,2007-01-19 00:00:00,22.9,5.1,5.449999999999999,3.3373595505617977,3.9046628983736738
1360,22581,22.16502778,-102.2951944,2007-01-20 00:00:00,21.1,5.0,4.550000000000001,2.5717391304347834,3.109117944608193
1361,22581,22.16502778,-102.2951944,2007-01-21 00:00:00,17.4,9.6,2.6999999999999993,1.8692307692307688,2.0843449977877078
1362,22581,22.16502778,-102.2951944,2007-01-22 00:00:00,16.4,8.1,2.1999999999999993,1.1662650602409634,1.4483344686579207
1363,22581,22.16502778,-102.2951944,2007-01-23 00:00:00,11.5,10.0,0.0,0.0,0.0
1364,22581,22.16502778,-102.2951944,2007-01-24 00:00:00,14.3,9.9,1.1500000000000004,0.601136363636364,0.7509797621750304
1365,22581,22.16502778,-102.2951944,2007-01-25 00:00:00,16.9,8.0,2.4499999999999993,1.3488764044943815,1.6486718203183632
1366,22581,22.16502778,-102.2951944,2007-01-26 00:00:00,17.7,8.4,2.8499999999999996,1.7467741935483871,2.042970363251895
1367,22581,22.16502778,-102.2951944,2007-01-27 00:00:00,19.0,5.9,3.5,1.870229007633588,2.3147735633744633
1368,22581,22.16502778,-102.2951944,2007-01-28 00:00:00,20.9,-0.8,4.449999999999999,1.8251152073732715,2.534502569342545
1369,22581,22.16502778,-102.2951944,2007-01-29 00:00:00,15.6,3.5,1.8000000000000007,0.5355371900826446,0.8609205472720473
1370,22581,22.16502778,-102.2951944,2007-01-30 00:00:00,18.6,5.6,3.3000000000000007,1.6753846153846161,2.119186824312479
1371,22581,22.16502778,-102.2951944,2007-01-31 00:00:00,22.0,4.2,5.0,2.8089887640449436,3.4045085342080705
1372,22581,22.16502778,-102.2951944,2007-02-01 00:00:00,20.5,6.9,4.25,2.65625,3.082403833050304
1373,22581,22.16502778,-102.2951944,2007-02-02 00:00:00,23.1,4.6,5.5,3.3297297297297312,3.9252091676114627
1374,22581,22.16502778,-102.2951944,2007-02-03 00:00:00,14.8,8.3,1.4000000000000004,0.6030769230769234,0.8194111173287563
1375,22581,22.16502778,-102.2951944,2007-02-04 00:00:00,12.2,7.1,0.09999999999999964,0.003921568627450953,0.016872707590268193
1376,22581,22.16502778,-102.2951944,2007-02-05 00:00:00,17.5,5.7,2.75,1.2817796610169492,1.6822880997104563
1377,22581,22.16502778,-102.2951944,2007-02-06 00:00:00,19.0,4.3,3.5,1.6666666666666667,2.1671562877135315
1378,22581,22.16502778,-102.2951944,2007-02-07 00:00:00,21.1,2.8,4.550000000000001,2.26256830601093,2.887480221651273
1379,22581,22.16502778,-102.2951944,2007-02-08 00:00:00,22.3,1.7,5.149999999999999,2.575,3.27847980392781
1380,22581,22.16502778,-102.2951944,2007-02-09 00:00:00,23.4,2.9,5.5,3.165853658536585,3.834354263357765
1381,22581,22.16502778,-102.2951944,2007-02-10 00:00:00,23.1,2.4,5.5,2.9758454106280197,3.675096820765453
1382,22581,22.16502778,-102.2951944,2007-02-11 00:00:00,23.2,1.4,5.5,2.876146788990825,3.6126436221169396
1383,22581,22.16502778,-102.2951944,2007-02-12 00:00:00,23.1,5.4,5.5,3.4802259887005653,4.03026795506479
1384,22581,22.16502778,-102.2951944,2007-02-13 00:00:00,25.4,-0.9,5.5,3.304182509505704,4.000813430176242
1385,22581,22.16502778,-102.2951944,2007-02-14 00:00:00,25.3,4.3,5.5,4.085714285714286,4.534946755956507
1386,22581,22.16502778,-102.2951944,2007-02-15 00:00:00,25.2,2.4,5.5,3.714912280701754,4.280999592759492
1387,22581,22.16502778,-102.2951944,2007-02-16 00:00:00,21.6,0.9,4.800000000000001,2.226086956521739,2.928059911088065
1388,22581,22.16502778,-102.2951944,2007-02-17 00:00:00,21.8,1.2,4.899999999999999,2.331067961165049,3.0323513725683733
1389,22581,22.16502778,-102.2951944,2007-02-18 00:00:00,21.1,3.8,4.550000000000001,2.3933526011560704,2.982005870826771
1390,22581,22.16502778,-102.2951944,2007-02-19 00:00:00,24.5,3.2,5.5,3.6150234741784035,4.195986918679887
1391,22581,22.16502778,-102.2951944,2007-02-20 00:00:00,25.6,3.5,5.5,4.031674208144797,4.503142672569412
1392,22581,22.16502778,-102.2951944,2007-02-21 00:00:00,27.9,4.7,5.5,4.93103448275862,5.121505975458926
1393,22581,22.16502778,-102.2951944,2007-02-22 00:00:00,29.3,2.7,5.5,4.879699248120302,5.091602317218236
1394,22581,22.16502778,-102.2951944,2007-02-23 00:00:00,28.5,3.6,5.5,4.859437751004016,5.076168913703888
1395,22581,22.16502778,-102.2951944,2007-02-24 00:00:00,27.0,8.0,5.5,5.5,5.49982493554445
1396,22581,22.16502778,-102.2951944,2007-02-25 00:00:00,26.3,2.8,5.5,4.119148936170213,4.570860634471207
1397,22581,22.16502778,-102.2951944,2007-02-26 00:00:00,26.5,6.5,5.5,4.95,5.128079912136285
1398,22581,22.16502778,-102.2951944,2007-02-27 00:00:00,28.0,4.8,5.5,4.978448275862069,5.153173537960055
1399,22581,22.16502778,-102.2951944,2007-02-28 00:00:00,28.4,3.9,5.5,4.893877551020407,5.0985595005659485
1400,22581,22.16502778,-102.2951944,2007-03-01 00:00:00,28.9,5.3,5.5,5.313559322033899,5.376322765649285
1401,22581,22.16502778,-102.2951944,2007-03-02 00:00:00,28.6,7.1,5.5,5.67906976744186,5.619522782520895
1402,22581,22.16502778,-102.2951944,2007-03-03 00:00:00,29.5,7.6,5.5,6.027397260273973,5.852379275351355
1403,22581,22.16502778,-102.2951944,2007-03-04 00:00:00,26.7,3.5,5.5,4.362068965517242,4.7372283127477655
1404,22581,22.16502778,-102.2951944,2007-03-05 00:00:00,22.8,3.9,5.399999999999999,3.085714285714286,3.713649800711137
1405,22581,22.16502778,-102.2951944,2007-03-06 00:00:00,25.9,2.8,5.5,4.0,4.485899456045304
1406,22581,22.16502778,-102.2951944,2007-03-07 00:00:00,26.8,5.2,5.5,4.736111111111112,4.987100923704955
1407,22581,22.16502778,-102.2951944,2007-03-08 00:00:00,27.3,3.6,5.5,4.548523206751056,4.865483142532095
1408,22581,22.16502778,-102.2951944,2007-03-09 00:00:00,27.5,5.9,5.5,5.092592592592592,5.227331252612414
1409,22581,22.16502778,-102.2951944,2007-03-10 00:00:00,25.8,7.2,5.5,4.908602150537634,5.095586129293863
1410,22581,22.16502778,-102.2951944,2007-03-11 00:00:00,23.9,10.5,5.5,5.253731343283581,5.3156312719820775
1411,22581,22.16502778,-102.2951944,2007-03-12 00:00:00,26.6,7.6,5.5,5.26842105263158,5.342520704178128
1412,22581,22.16502778,-102.2951944,2007-03-13 00:00:00,26.9,7.8,5.5,5.413612565445026,5.441216428659829
1413,22581,22.16502778,-102.2951944,2007-03-14 00:00:00,27.1,4.6,5.5,4.693333333333334,4.9604421358566135
1414,22581,22.16502778,-102.2951944,2007-03-15 00:00:00,27.1,2.0,5.5,4.207171314741037,4.6369728784383755
1415,22581,22.16502778,-102.2951944,2007-03-16 00:00:00,28.1,3.9,5.5,4.818181818181818,5.0476522655455724
1416,22581,22.16502778,-102.2951944,2007-03-17 00:00:00,26.8,7.4,5.5,5.273195876288661,5.346236781279454
1417,22581,22.16502778,-102.2951944,2007-03-18 00:00:00,29.3,8.5,5.5,6.240384615384616,5.9988316970010676
1418,22581,22.16502778,-102.2951944,2007-03-19 00:00:00,29.4,6.3,5.5,5.666666666666667,5.61043296358665
1419,22581,22.16502778,-102.2951944,2007-03-20 00:00:00,29.7,5.4,5.5,5.522633744855967,5.514777500060138
1420,22581,22.16502778,-102.2951944,2007-03-21 00:00:00,29.0,6.4,5.5,5.597345132743363,5.5645511238474
1421,22581,22.16502778,-102.2951944,2007-03-22 00:00:00,26.3,8.3,5.5,5.377777777777779,5.416104014168353
1422,22581,22.16502778,-102.2951944,2007-03-23 00:00:00,25.4,9.1,5.5,5.331288343558283,5.38189186071139
1423,22581,22.16502778,-102.2951944,2007-03-24 00:00:00,23.8,7.7,5.5,4.304347826086956,4.6445993454111205
1424,22581,22.16502778,-102.2951944,2007-03-25 00:00:00,24.7,9.8,5.5,5.3154362416107395,5.3675824065929225
1425,22581,22.16502778,-102.2951944,2007-03-26 00:00:00,27.4,10.0,5.5,6.258620689655172,6.026022907577524
1426,22581,22.16502778,-102.2951944,2007-03-27 00:00:00,27.2,6.2,5.5,5.080952380952381,5.2186310747057085
1427,22581,22.16502778,-102.2951944,2007-03-28 00:00:00,27.9,7.3,5.5,5.5533980582524265,5.5356854865557885
1428,22581,22.16502778,-102.2951944,2007-03-29 00:00:00,27.9,6.9,5.5,5.447619047619046,5.464727390832166
1429,22581,22.16502778,-102.2951944,2007-03-30 00:00:00,27.8,8.6,5.5,5.901041666666667,5.77209262191586
1430,22581,22.16502778,-102.2951944,2007-03-31 00:00:00,28.1,10.6,5.5,6.662857142857143,6.312987238345027
1431,22581,22.16502778,-102.2951944,2007-04-01 00:00:00,24.9,10.7,5.5,5.732394366197181,5.669238188165201
1432,22581,22.16502778,-102.2951944,2007-04-02 00:00:00,24.4,11.6,5.5,5.929687499999999,5.831183920818189
1433,22581,22.16502778,-102.2951944,2007-04-03 00:00:00,25.1,10.0,5.5,5.536423841059604,5.525801715246322
1434,22581,22.16502778,-102.2951944,2007-04-04 00:00:00,25.1,6.5,5.5,4.49462365591398,4.807886755442602
1435,22581,22.16502778,-102.2951944,2007-04-05 00:00:00,25.2,11.0,5.5,5.964788732394367,5.8397347412227285
1436,22581,22.16502778,-102.2951944,2007-04-06 00:00:00,27.4,8.2,5.5,5.671875,5.61636622157494
1437,22581,22.16502778,-102.2951944,2007-04-07 00:00:00,26.9,9.8,5.5,6.046783625730993,5.87923333754824
1438,22581,22.16502778,-102.2951944,2007-04-08 00:00:00,26.1,12.4,5.699999999999999,6.8992700729927,6.608859686511386
1439,22581,22.16502778,-102.2951944,2007-04-09 00:00:00,25.5,9.4,5.5,5.465838509316769,5.475882866359267
1440,22581,22.16502778,-102.2951944,2007-04-10 00:00:00,26.3,7.3,5.5,5.094736842105263,5.224249852605655
1441,22581,22.16502778,-102.2951944,2007-04-11 00:00:00,26.8,7.0,5.5,5.166666666666668,5.274612436651246
1442,22581,22.16502778,-102.2951944,2007-04-12 00:00:00,27.4,5.3,5.5,4.927601809954751,5.117397342052791
1443,22581,22.16502778,-102.2951944,2007-04-13 00:00:00,28.1,7.9,5.5,5.772277227722772,5.683240222156628
1444,22581,22.16502778,-102.2951944,2007-04-14 00:00:00,28.6,7.3,5.5,5.732394366197184,5.655355926327201
1445,22581,22.16502778,-102.2951944,2007-04-15 00:00:00,26.2,7.0,5.5,4.984375,5.1494154224838535
1446,22581,22.16502778,-102.2951944,2007-04-16 00:00:00,29.4,6.2,5.5,5.642241379310344,5.594180628713925
1447,22581,22.16502778,-102.2951944,2007-04-17 00:00:00,29.8,14.4,6.699999999999999,8.5987012987013,8.082322459117012
1448,22581,22.16502778,-102.2951944,2007-04-18 00:00:00,30.7,8.4,5.5,6.51121076233184,6.178710546264735
1449,22581,22.16502778,-102.2951944,2007-04-19 00:00:00,28.0,10.7,5.5,6.676300578034682,6.324851357115211
1450,22581,22.16502778,-102.2951944,2007-04-20 00:00:00,29.6,15.7,7.350000000000001,9.083093525179855,8.610010563197347
1451,22581,22.16502778,-102.2951944,2007-04-21 00:00:00,29.9,8.2,5.5,6.285714285714285,6.027077843442846
1452,22581,22.16502778,-102.2951944,2007-04-22 00:00:00,30.8,5.9,5.5,5.87550200803213,5.7476766073640775
1453,22581,22.16502778,-102.2951944,2007-04-23 00:00:00,31.4,9.5,5.5,6.981735159817352,6.507091942225593
1454,22581,22.16502778,-102.2951944,2007-04-24 00:00:00,29.8,12.3,5.649999999999999,7.7288571428571435,7.1704001923778495
1455,22581,22.16502778,-102.2951944,2007-04-25 00:00:00,30.4,12.5,5.75,7.920391061452514,7.333370022266498
1456,22581,22.16502778,-102.2951944,2007-04-26 00:00:00,29.3,8.4,5.5,6.210526315789475,5.978244066972385
1457,22581,22.16502778,-102.2951944,2007-04-27 00:00:00,28.0,9.9,5.5,6.3812154696132595,6.107754851098756
1458,22581,22.16502778,-102.2951944,2007-04-28 00:00:00,28.8,7.6,5.5,5.863207547169811,5.743191722034515
1459,22581,22.16502778,-102.2951944,2007-04-29 00:00:00,28.1,12.5,5.75,7.466346153846154,7.016939493156747
1460,22581,22.16502778,-102.2951944,2007-04-30 00:00:00,29.6,9.7,5.5,6.6884422110552775,6.312193724290057
1461,22581,22.16502778,-102.2951944,2007-05-01 00:00:00,29.9,9.8,5.5,6.786069651741294,6.3797299715624884
1462,22581,22.16502778,-102.2951944,2007-05-02 00:00:00,31.8,9.5,5.5,7.053811659192825,6.555904075128858
1463,22581,22.16502778,-102.2951944,2007-05-03 00:00:00,31.5,10.0,5.5,7.16279069767442,6.6390997401311544
1464,22581,22.16502778,-102.2951944,2007-05-04 00:00:00,30.5,9.0,5.5,6.651162790697675,6.277928456382311
1465,22581,22.16502778,-102.2951944,2007-05-05 00:00:00,30.9,13.6,6.300000000000001,8.446242774566475,7.861345810643064
1466,22581,22.16502778,-102.2951944,2007-05-06 00:00:00,30.6,12.6,5.800000000000001,7.995555555555557,7.400557000846112
1467,22581,22.16502778,-102.2951944,2007-05-07 00:00:00,30.8,10.5,5.5,7.206896551724139,6.681314231214984
1468,22581,22.16502778,-102.2951944,2007-05-08 00:00:00,29.1,13.1,6.050000000000001,7.937187500000001,7.4314180323107575
1469,22581,22.16502778,-102.2951944,2007-05-09 00:00:00,31.3,11.8,5.5,7.7846153846153845,7.145468544937928
1470,22581,22.16502778,-102.2951944,2007-05-10 00:00:00,32.0,10.4,5.5,7.384259259259259,6.800395581453162
1471,22581,22.16502778,-102.2951944,2007-05-11 00:00:00,29.5,12.2,5.600000000000001,7.628901734104048,7.0861847529912305
1472,22581,22.16502778,-102.2951944,2007-05-12 00:00:00,29.9,10.5,5.5,7.030927835051547,6.561054840898231
1473,22581,22.16502778,-102.2951944,2007-05-13 00:00:00,28.6,12.9,5.949999999999999,7.751273885350318,7.272960094060451
1474,22581,22.16502778,-102.2951944,2007-05-14 00:00:00,29.7,12.8,5.899999999999999,7.92189349112426,7.377456723875636
1475,22581,22.16502778,-102.2951944,2007-05-15 00:00:00,30.6,12.3,5.649999999999999,7.87185792349727,7.270650974020802
1476,22581,22.16502778,-102.2951944,2007-05-16 00:00:00,31.0,12.7,5.850000000000001,8.10136612021858,7.489512574901148
1477,22581,22.16502778,-102.2951944,2007-05-17 00:00:00,28.5,12.4,5.699999999999999,7.51055900621118,7.032988282970874
1478,22581,22.16502778,-102.2951944,2007-05-18 00:00:00,30.5,10.5,5.5,7.1499999999999995,6.642372877893701
1479,22581,22.16502778,-102.2951944,2007-05-19 00:00:00,29.5,10.4,5.5,6.9109947643979055,6.476774983997819
1480,22581,22.16502778,-102.2951944,2007-05-20 00:00:00,30.5,10.9,5.5,7.295918367346938,6.755263804068981
1481,22581,22.16502778,-102.2951944,2007-05-21 00:00:00,30.0,10.3,5.5,6.979695431472082,6.521085680832977
1482,22581,22.16502778,-102.2951944,2007-05-22 00:00:00,29.7,12.7,5.850000000000001,7.8797058823529404,7.333535905190786
1483,22581,22.16502778,-102.2951944,2007-05-23 00:00:00,30.1,12.5,5.75,7.8678977272727275,7.296511116475194
1484,22581,22.16502778,-102.2951944,2007-05-24 00:00:00,29.8,13.5,6.25,8.231595092024538,7.6951705765771035
1485,22581,22.16502778,-102.2951944,2007-05-25 00:00:00,27.1,13.1,6.050000000000001,7.499642857142859,7.127766505895428
1486,22581,22.16502778,-102.2951944,2007-05-26 00:00:00,25.2,13.6,6.300000000000001,7.191379310344827,6.98516536048403
1487,22581,22.16502778,-102.2951944,2007-05-27 00:00:00,26.6,13.5,6.25,7.555343511450382,7.224830404061489
1488,22581,22.16502778,-102.2951944,2007-05-28 00:00:00,27.2,12.0,5.5,0.0,6.634494501688155
1489,22581,22.16502778,-102.2951944,2007-05-29 00:00:00,29.0,11.5,5.5,7.228571428571429,6.736821344609382
1490,22581,22.16502778,-102.2951944,2007-05-30 00:00:00,26.6,12.0,5.5,0.0,6.520950777267914
1491,22581,22.16502778,-102.2951944,2007-05-31 00:00:00,29.2,9.7,5.5,6.6000000000000005,6.252549653803368
1492,22581,22.16502778,-102.2951944,2007-06-01 00:00:00,31.8,10.6,5.5,7.419811320754715,6.830650644351152
1493,22581,22.16502778,-102.2951944,2007-06-02 00:00:00,31.2,15.2,7.100000000000001,9.098749999999997,8.55281531329129
1494,22581,22.16502778,-102.2951944,2007-06-03 00:00:00,31.7,14.3,6.649999999999999,8.825000000000001,8.230798612216317
1495,22581,22.16502778,-102.2951944,2007-06-04 00:00:00,30.5,12.7,5.850000000000001,8.019943820224722,7.431995060373904
1496,22581,22.16502778,-102.2951944,2007-06-05 00:00:00,29.2,15.4,7.199999999999999,8.907246376811596,8.442414045234045
1497,22581,22.16502778,-102.2951944,2007-06-06 00:00:00,31.7,11.9,5.5,7.88888888888889,7.228337419517384
1498,22581,22.16502778,-102.2951944,2007-06-07 00:00:00,31.9,14.2,6.600000000000001,8.812429378531071,8.208009598843443
1499,22581,22.16502778,-102.2951944,2007-06-08 00:00:00,32.8,15.9,7.449999999999999,9.508579881656805,8.950995832691707
1500,22581,22.16502778,-102.2951944,2007-06-09 00:00:00,28.3,14.9,6.949999999999999,8.551865671641792,8.120645520242864
1501,22581,22.16502778,-102.2951944,2007-06-10 00:00:00,27.6,11.4,5.5,6.858024691358025,6.476000629602844
1502,22581,22.16502778,-102.2951944,2007-06-11 00:00:00,29.8,12.8,5.899999999999999,7.94,7.390137953717298
1503,22581,22.16502778,-102.2951944,2007-06-12 00:00:00,30.7,12.9,5.949999999999999,8.134550561797754,7.5413304552054266
1504,22581,22.16502778,-102.2951944,2007-06-13 00:00:00,29.7,13.1,6.050000000000001,8.04789156626506,7.50885194361277
1505,22581,22.16502778,-102.2951944,2007-06-14 00:00:00,29.2,14.8,6.899999999999999,8.665277777777778,8.186091374495298
1506,22581,22.16502778,-102.2951944,2007-06-15 00:00:00,25.4,14.2,6.600000000000001,7.54285714285714,7.317625499015469
1507,22581,22.16502778,-102.2951944,2007-06-16 00:00:00,27.8,15.1,7.050000000000001,8.54291338582677,8.143258504086347
1508,22581,22.16502778,-102.2951944,2007-06-17 00:00:00,27.0,15.1,7.050000000000001,8.377731092436976,8.028440100436256
1509,22581,22.16502778,-102.2951944,2007-06-18 00:00:00,28.0,15.4,7.199999999999999,8.707936507936507,8.301849600812195
1510,22581,22.16502778,-102.2951944,2007-06-19 00:00:00,25.8,15.7,7.350000000000001,8.361881188118812,8.10519868336097
1511,22581,22.16502778,-102.2951944,2007-06-20 00:00:00,22.5,14.9,6.699999999999999,6.699999999999999,6.699999999999999
1512,22581,22.16502778,-102.2951944,2007-06-21 00:00:00,20.9,14.7,5.799999999999997,5.799999999999997,5.799999999999997
1513,22581,22.16502778,-102.2951944,2007-06-22 00:00:00,25.2,14.9,6.949999999999999,7.815048543689321,7.608574243124793
1514,22581,22.16502778,-102.2951944,2007-06-23 00:00:00,26.9,13.1,6.050000000000001,7.448913043478261,7.092629743630688
1515,22581,22.16502778,-102.2951944,2007-06-24 00:00:00,26.6,13.6,6.300000000000001,7.601538461538462,7.271455298853846
1516,22581,22.16502778,-102.2951944,2007-06-25 00:00:00,27.3,14.2,6.600000000000001,8.044274809160305,7.665844102850791
1517,22581,22.16502778,-102.2951944,2007-06-26 00:00:00,26.9,16.7,7.850000000000001,9.054411764705879,8.731508769934994
1518,22581,22.16502778,-102.2951944,2007-06-27 00:00:00,26.7,14.4,6.699999999999999,7.99349593495935,7.659929895909499
1519,22581,22.16502778,-102.2951944,2007-06-28 00:00:00,26.4,14.1,6.550000000000001,7.780081300813008,7.468239118496538
1520,22581,22.16502778,-102.2951944,2007-06-29 00:00:00,25.9,13.1,6.050000000000001,7.171484375,6.89982620619589
1521,22581,22.16502778,-102.2951944,2007-06-30 00:00:00,24.1,14.1,6.550000000000001,7.039500000000001,6.943405081119802
1522,22581,22.16502778,-102.2951944,2007-07-01 00:00:00,25.2,14.2,6.600000000000001,7.4799999999999995,7.273506808728446
1523,22581,22.16502778,-102.2951944,2007-07-02 00:00:00,26.5,13.5,6.25,7.528846153846154,7.206459174853533
1524,22581,22.16502778,-102.2951944,2007-07-03 00:00:00,26.3,14.2,6.600000000000001,7.8,7.496650702918163
1525,22581,22.16502778,-102.2951944,2007-07-04 00:00:00,25.9,13.0,6.0,7.124031007751937,6.852277223906899
1526,22581,22.16502778,-102.2951944,2007-07-05 00:00:00,27.0,12.8,5.899999999999999,7.336619718309858,6.970979018421743
1527,22581,22.16502778,-102.2951944,2007-07-06 00:00:00,25.2,14.8,6.899999999999999,7.767307692307693,7.560804046254066
1528,22581,22.16502778,-102.2951944,2007-07-07 00:00:00,26.7,12.5,5.75,7.117957746478875,6.77556818817634
1529,22581,22.16502778,-102.2951944,2007-07-08 00:00:00,26.2,13.7,6.350000000000001,7.540399999999999,7.24362660811876
1530,22581,22.16502778,-102.2951944,2007-07-09 00:00:00,27.0,12.6,5.800000000000001,7.244444444444445,6.8778817289941525
1531,22581,22.16502778,-102.2951944,2007-07-10 00:00:00,27.4,12.4,5.699999999999999,7.254666666666665,6.855719922964671
1532,22581,22.16502778,-102.2951944,2007-07-11 00:00:00,26.3,13.2,6.100000000000001,7.334351145038168,7.0277421588286
1533,22581,22.16502778,-102.2951944,2007-07-12 00:00:00,26.1,12.7,5.850000000000001,7.04141791044776,6.751345477754454
1534,22581,22.16502778,-102.2951944,2007-07-13 00:00:00,27.8,11.7,5.5,7.037267080745342,6.6179896658603035
1535,22581,22.16502778,-102.2951944,2007-07-14 00:00:00,28.9,8.9,5.5,6.27,6.021660647933647
1536,22581,22.16502778,-102.2951944,2007-07-15 00:00:00,29.3,10.9,5.5,7.054347826086957,6.589450184397294
1537,22581,22.16502778,-102.2951944,2007-07-16 00:00:00,26.5,15.1,7.050000000000001,8.262719298245615,7.948765143376778
1538,22581,22.16502778,-102.2951944,2007-07-17 00:00:00,26.3,14.1,6.550000000000001,7.753688524590163,7.449942622993996
1539,22581,22.16502778,-102.2951944,2007-07-18 00:00:00,22.5,15.1,6.800000000000001,6.800000000000001,6.800000000000001
1540,22581,22.16502778,-102.2951944,2007-07-19 00:00:00,23.4,14.5,6.75,6.941011235955055,6.913851664525142
1541,22581,22.16502778,-102.2951944,2007-07-20 00:00:00,26.1,11.0,5.5,6.264900662251655,6.050499261928732
1542,22581,22.16502778,-102.2951944,2007-07-21 00:00:00,26.4,14.9,6.949999999999999,8.147391304347824,7.8396475917434945
1543,22581,22.16502778,-102.2951944,2007-07-22 00:00:00,26.1,14.9,6.949999999999999,8.070982142857142,7.786719540049257
1544,22581,22.16502778,-102.2951944,2007-07-23 00:00:00,25.5,13.8,6.399999999999999,7.3829059829059815,7.148277660564382
1545,22581,22.16502778,-102.2951944,2007-07-24 00:00:00,26.8,12.7,5.850000000000001,7.237943262411347,6.887977317354369
1546,22581,22.16502778,-102.2951944,2007-07-25 00:00:00,25.5,13.4,6.199999999999999,7.191735537190082,6.957035235381232
